"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Early_c2-1","dBGLF5_Late_c2-1","dBGLF5_Early_c2-2","dBGLF5_Late_c2-2","dBGLF5_Early_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Early_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000196152","ZNF79","protein_coding","+","chr9",122.243063533052,49.3736756201531,127.949499616735,75.6792520192093,211.852308715503,70.562410704773,-1.0325035810032,0.0063104461689189,0.0262572071279189,154.01495728843,65.2051127813785,109.610035034904
"ENSG00000196154","S100A4","protein_coding","-","chr1",103.962343097063,47.4854495889254,119.105098139658,59.5520903643709,137.920443103532,75.5036281565818,-0.787219859411222,0.0275560606331496,0.0619517357973737,120.329294780084,60.847056036626,90.588175408355
"ENSG00000196159","FAT4","protein_coding","+","chr4",50.4090575575177,149.233151071279,33.3640307158766,181.550518247605,71.1610435961291,188.713212385319,1.56348614930087,0.000110461658598606,0.00328666095509201,51.6447106231745,173.165627234735,112.405168928954
"ENSG00000196177","ACADSB","protein_coding","+","chr10",401.280410853548,175.862641319893,455.590163567605,342.897619990853,531.201555819961,389.273497088165,-0.478971127814084,0.13847380469889,0.191320012600184,462.690710080372,302.677919466304,382.684314773338
"ENSG00000196182","STK40","protein_coding","-","chr1",222.416375121704,82.7286733287851,220.782651873799,130.415084929738,434.946112253422,231.918845800858,-0.752086610380352,0.0438345711024257,0.0835794243823636,292.715046416308,148.354201353127,220.534623884718
"ENSG00000196187","TMEM63A","protein_coding","-","chr1",104.349178434806,44.4500384435917,82.6072375628911,39.7584555900039,199.201693916193,78.0125594700266,-0.967738567740657,0.0170756847390969,0.0459479509719243,128.719369971297,54.0736845012074,91.3965272362521
"ENSG00000196189","SEMA4A","protein_coding","+","chr1",155.058651474158,27.9191312511354,307.280501196193,111.575057480077,610.636180371537,252.53631327459,-1.03460451219347,0.0238203975388658,0.0565305190729468,357.658444347296,130.676834001934,244.167639174615
"ENSG00000196199","MPHOSPH8","protein_coding","+","chr13",1023.30266093591,419.850703796643,1053.37197219322,493.579175085368,1442.06514240172,642.998161013526,-1.03764022568337,0.00147086478205914,0.0128547355012232,1172.91325851028,518.809346631846,845.861302571065
"ENSG00000196214","ZNF766","protein_coding","+","chr19",404.456781954189,119.591675684385,541.427133495384,227.520480270971,577.913431359009,241.173869185709,-1.20614096767072,0.000857649797087079,0.00985085202430161,507.932448936194,196.095341713688,352.013895324941
"ENSG00000196220","SRGAP3","protein_coding","-","chr3",117.954088298288,50.3814428809038,51.1823892436622,72.261368090229,67.5725034104209,70.1858853504056,-0.19588326829792,0.561282417827104,0.608728672131687,78.9029936507903,64.2762321071795,71.5896128789849
"ENSG00000196227","FAM217B","protein_coding","+","chr20",220.839900632387,69.105393347046,99.9054498597648,161.957836514857,135.149758235187,107.531949517767,-0.295862192653803,0.380855521216411,0.437230068949751,151.965036242446,112.865059793223,132.415048017835
"ENSG00000196230","TUBB","protein_coding","+","chr6",5511.71175165626,1235.16683788625,6935.58644826376,3051.22741783962,9469.0753676848,3992.8479602956,-1.19210589366101,0.00195386371246985,0.0145188556724219,7305.45785586827,2759.74740534049,5032.60263060438
"ENSG00000196233","LCOR","protein_coding","+","chr10",1412.49983371907,1377.54037687768,1257.05559926174,914.219004066321,1701.37139360999,1177.35119535895,-0.26874727441607,0.351638088735363,0.40809710864253,1456.9756088636,1156.37019210098,1306.67290048229
"ENSG00000196235","SUPT5H","protein_coding","+","chr19",1718.72243515976,1086.2597237379,1587.25668598403,1169.78799097286,2898.05565561165,1486.3244603028,-0.597965729407419,0.0579028554119092,0.101161221831748,2068.01159225181,1247.45739167119,1657.7344919615
"ENSG00000196236","XPNPEP3","protein_coding","+","chr22",312.950127612478,245.145424357002,269.804887786721,258.195088775288,280.723993094346,240.185116972348,-0.17216756049499,0.54880543138212,0.597581319358508,287.826336164515,247.841876701546,267.834106433031
"ENSG00000196247","ZNF107","protein_coding","+","chr7",1222.80812045124,855.864984533622,981.414573660176,721.534118224195,1378.58998353834,806.139492498796,-0.491043076959126,0.0919162192668096,0.139817405009212,1194.27089254992,794.512865085538,994.391878817729
"ENSG00000196262","PPIA","protein_coding","+","chr7",16427.7969828057,7645.62910575818,16836.043027802,10195.7031404914,18368.4382793448,9997.27694095993,-0.787815870400526,0.0080493006273552,0.0297533920722731,17210.7594299842,9279.53639573649,13245.1479128603
"ENSG00000196267","ZNF836","protein_coding","-","chr19",49.6151621564445,13.9891888304055,51.7293232847677,7.30540136663079,68.5807489140598,47.4980816636146,-0.855494090535563,0.0525938938646311,0.0947030398228021,56.6417447850907,22.930890620217,39.7863177026538
"ENSG00000196268","ZNF493","protein_coding","+","chr19",214.561106468095,54.5135185510936,195.646247720905,73.863235346702,347.741962007584,92.7989906419447,-1.59942829912136,5.24176259986629e-05,0.00225241622306019,252.649772065528,73.7252481799134,163.187510122721
"ENSG00000196275","GTF2IRD2","protein_coding","-","chr7",139.075468088891,21.9055998215552,188.000491705254,92.6928036634145,135.571467570429,89.4263181843235,-0.898599128775575,0.0269796414051237,0.0611208093237282,154.215809121525,68.0082405564311,111.112024838978
"ENSG00000196284","SUPT3H","protein_coding","-","chr6",27.8127975304844,39.4494364198543,29.4287583929505,43.8619212661894,31.099313655059,23.9031580997508,0.167032082663787,0.6360626591096,0.676953228890275,29.4469565261647,35.7381719285982,32.5925642273814
"ENSG00000196290","NIF3L1","protein_coding","+","chr2",570.139035584947,170.016374918731,505.278757659167,299.144759433009,602.725953289898,262.695269838467,-1.05018636223954,0.00175435749165552,0.0137867759465714,559.38124884467,243.952134730069,401.66669178737
"ENSG00000196296","ATP2A1","protein_coding","+","chr16",107.190595367824,7.45434195208915,50.7470075130378,34.558675079076,139.650491376789,78.1043839683919,-0.857218307987698,0.0521290172857318,0.0941560738735332,99.196031419217,40.039133666519,69.617582542868
"ENSG00000196305","IARS1","protein_coding","-","chr9",4948.33596005867,2084.14824192042,4513.85894806002,2534.36869939969,5804.27340104725,3475.16540464501,-0.788469573309184,0.0113228592892175,0.0357970190349942,5088.82276972198,2697.89411532171,3893.35844252184
"ENSG00000196313","POM121","protein_coding","+","chr7",1193.05678284361,335.872411810641,1006.23793839812,532.75880098795,1699.49414654762,809.055110336076,-1.03046074404825,0.0041383484472017,0.0211126218467453,1299.59628926312,559.228774378223,929.412531820671
"ENSG00000196323","ZBTB44","protein_coding","-","chr11",303.048401688256,93.4405226644816,265.782013329163,128.133306043134,556.833689754025,177.529660005728,-1.29954370997849,0.000838009923685217,0.00969768315646814,375.221368257148,133.034496237781,254.127932247465
"ENSG00000196335","STK31","protein_coding","+","chr7",23.7081903735862,77.8488645034534,16.9382371758965,58.2834659582916,21.9170010304924,93.8044764740073,1.63739834651492,0.000326607273738436,0.00586185011202805,20.854476193325,76.6456023119174,48.7500392526212
"ENSG00000196338","NLGN3","protein_coding","+","chrX",93.3446578399088,28.5792928630607,106.742156567062,41.8236821148082,169.485443386644,66.1062960364991,-1.18809008484951,0.00418108201583778,0.0212666358537221,123.190752597871,45.5030903381226,84.346921467997
"ENSG00000196352","CD55","protein_coding","+","chr1",153.1079519772,94.7159997745975,282.267971275844,131.103752293442,377.666248364257,163.128625831906,-0.8549506618493,0.0198283405707146,0.0502836595648195,271.014057205767,129.649459299982,200.331758252874
"ENSG00000196357","ZNF565","protein_coding","-","chr19",47.7093792838511,19.4353625153049,58.0691055417703,46.4364129858553,79.5924456877434,42.2478268340491,-0.533400881669464,0.15325630290786,0.206962411136576,61.7903101711216,36.0398674450698,48.9150888080957
"ENSG00000196363","WDR5","protein_coding","+","chr9",719.383711724818,105.983543331383,661.643444395801,194.683445729212,943.645555531737,252.035157619604,-1.92318799253803,8.11825481126684e-07,0.00014335516597111,774.890903884119,184.2340488934,479.562476388759
"ENSG00000196365","LONP1","protein_coding","-","chr19",391.107065503743,106.316856325459,358.701508609241,153.438384416047,689.67243650862,268.612242362129,-1.2342879138291,0.00172997886938362,0.0137325023921397,479.827003540535,176.122494367878,327.974748954206
"ENSG00000196367","TRRAP","protein_coding","+","chr7",1331.50664232182,336.10086716617,1266.28741763577,445.429626962326,1965.78627853109,544.690600198444,-1.65168774721127,2.91735837156109e-06,0.000370631354856587,1521.19344616289,442.07369810898,981.633572135936
"ENSG00000196369","SRGAP2B","protein_coding","-","chr1",72.3003616220207,58.8187924707991,130.096251961436,203.318981197817,107.690105284989,91.0172675299443,0.102045932396005,0.766334536411088,0.796666197773975,103.362239622815,117.718347066187,110.540293344501
"ENSG00000196378","ZNF34","protein_coding","-","chr8",136.849080927141,42.4816699071791,115.551366615441,39.6934320580403,153.028068376486,75.5974885254203,-1.1481431948619,0.00331060630309265,0.0187563579595477,135.142838639689,52.5908634968799,93.8668510682846
"ENSG00000196387","ZNF140","protein_coding","+","chr12",129.625691742327,56.6689394362235,168.747796631165,73.0029394516891,233.51260279712,79.6135088745868,-1.1525217322066,0.00216770074112755,0.0152260133787853,177.295363723537,69.7617959208332,123.528579822185
"ENSG00000196396","PTPN1","protein_coding","+","chr20",228.247560409698,94.6258500056256,467.702144958763,252.180313577096,774.650811661601,363.891339972202,-0.765049893322549,0.0520544735408452,0.0940650412407851,490.200172343354,236.899167851641,363.549670097498
"ENSG00000196405","EVL","protein_coding","+","chr14",188.260260359107,53.196708444277,170.383960343825,160.685346376477,435.227080680129,221.538304514012,-0.59904597498772,0.114937315928222,0.165564129722585,264.623767127687,145.140119778255,204.881943452971
"ENSG00000196417","ZNF765","protein_coding","+","chr19",449.730712048178,208.799696061182,434.120034956188,297.063792132364,557.659108114441,278.921740324492,-0.745818153090711,0.0178561064190567,0.0471654543764413,480.503285039602,261.595076172679,371.049180606141
"ENSG00000196418","ZNF124","protein_coding","-","chr1",82.324289151958,23.8591287558155,74.7058428560284,22.9827449151286,80.7106578849197,74.8752441079854,-0.667386756301543,0.0885564764173754,0.136169694939153,79.246929964302,40.5723725929765,59.9096512786393
"ENSG00000196419","XRCC6","protein_coding","+","chr22",2411.69319021349,515.899615998152,3034.80615659279,991.750070350676,3827.45796853079,1536.56960517527,-1.4206053734548,0.000250860026254258,0.00513155498525226,3091.31910511236,1014.73976384136,2053.02943447686
"ENSG00000196422","PPP1R26","protein_coding","+","chr9",82.7772396226477,13.0659021224274,46.325232289105,17.6029441771677,70.3450897097691,58.2474508659999,-0.777659003786111,0.0647019049362987,0.109235283099156,66.4825205405073,29.638765721865,48.0606431311862
"ENSG00000196427","NBPF4","protein_coding","-","chr1",43.8997625040401,204.515658699169,51.498784541163,176.917800851547,24.7119236164501,136.711555103467,1.93262095271771,5.56695204959345e-06,0.000580951210318288,40.0368235538844,172.715004884728,106.375914219306
"ENSG00000196428","TSC22D2","protein_coding","+","chr3",191.327596850781,184.241935709485,205.638453244987,163.721094193068,319.462338941037,274.56693256161,-0.147965622570652,0.633753931989069,0.674803312115172,238.809463012268,207.509987488054,223.159725250161
"ENSG00000196433","ASMT","protein_coding","+","chrX",21.9751711132477,3.04743799527557,8.31957526313387,6.68673666208858,20.1831867495162,5.68783100464749,-0.882049422807301,0.0604364579724731,0.104186035513609,16.8259777086326,5.14066855400388,10.9833231313182
"ENSG00000196436","NPIPB15","protein_coding","+","chr16",36.4017905529486,24.8020819335825,41.725904949255,51.7296226467176,38.2336824416918,39.7575881758787,-0.00263897786643173,0.991692566990435,0.993137068201885,38.7871259812985,38.7630975853929,38.7751117833457
"ENSG00000196437","ZNF569","protein_coding","-","chr19",761.07063358368,437.895862119115,547.605118651701,357.588541885278,727.463299794091,394.567773183473,-0.656466809214235,0.0306895481632965,0.0661157855600394,678.713017343157,396.684059062622,537.69853820289
"ENSG00000196440","ARMCX4","protein_coding","+","chrX",60.0124224495273,50.6350396633318,51.1913838521555,31.8394709497624,60.2006306046295,32.3735420971457,-0.430280419167103,0.224664922289616,0.280453232053939,57.1348123021041,38.2826842367466,47.7087482694254
"ENSG00000196449","YRDC","protein_coding","-","chr1",103.585069458618,25.2916890296832,113.961558488988,42.6903238904118,150.994521461669,52.4223098251347,-1.38697722875911,0.000836323766028777,0.00969529161008821,122.847049803092,40.1347742484099,81.4909120257508
"ENSG00000196455","PIK3R4","protein_coding","-","chr3",293.289642213721,214.620165549436,345.143393423084,213.001032603249,429.956431405526,236.003690311317,-0.565946008823638,0.0661765457678542,0.110907867355131,356.129822347444,221.208296154667,288.669059251055
"ENSG00000196458","ZNF605","protein_coding","-","chr12",57.0025210589971,94.4103639773433,85.8854255565002,59.4308738362615,208.849568298741,109.079082913885,-0.264570304995405,0.448355282694872,0.50349505612391,117.245838304746,87.6401069091633,102.442972606955
"ENSG00000196459","TRAPPC2","protein_coding","-","chrX",82.064767293608,57.2996841439611,82.974046125552,41.2367353548411,137.651812248785,82.3253210246354,-0.537552960504779,0.131963514277927,0.184584676266205,100.896875222648,60.2872468411459,80.5920610318971
"ENSG00000196465","MYL6B","protein_coding","+","chr12",445.707675423733,155.39880752977,445.26047714063,320.290382397721,606.156240823494,327.799941366226,-0.73164670148996,0.0310747711350841,0.0666058912574479,499.041464462619,267.829710431239,383.435587446929
"ENSG00000196466","ZNF799","protein_coding","-","chr19",143.66756912266,64.9616191610867,131.993742892145,52.0898350180461,171.999494084188,68.4169146886195,-1.08807356064685,0.00282833316447312,0.0174170484859651,149.220268699664,61.8227896225841,105.521529161124
"ENSG00000196470","SIAH1","protein_coding","-","chr16",111.590203968557,29.1612913251583,98.4400175611965,44.7899030449901,200.03636705694,89.9309058891844,-1.03514436658254,0.0132114252403613,0.0392314883661949,136.688862862231,54.6273667531109,95.6581148076709
"ENSG00000196476","C20orf96","protein_coding","-","chr20",43.0679960814395,5.00611660180011,33.8559335710195,10.0948370049193,29.744054583542,8.30834664332583,-1.76321448638079,0.00177771766478733,0.0138151356822036,35.5559947453337,7.8031000833484,21.679547414341
"ENSG00000196497","IPO4","protein_coding","-","chr14",357.978237654802,79.3734041012535,340.335879267268,165.00316255077,573.985608442275,324.938686532082,-0.903435320531708,0.0211918398155531,0.0524767423229205,424.099908454782,189.771751061369,306.935829758075
"ENSG00000196498","NCOR2","protein_coding","-","chr12",377.129462128445,85.4329394426409,259.073085306507,264.123023806575,621.598391828113,230.52960859159,-0.871301811130328,0.0243665144501023,0.0571764346301537,419.266979754355,193.361857280268,306.314418517312
"ENSG00000196504","PRPF40A","protein_coding","-","chr2",1214.06167099584,1070.5354723532,1340.61964793504,864.507356379636,2026.16997151623,1268.318526946,-0.415158850259441,0.170924192573694,0.225312503983296,1526.95043014904,1067.78711855961,1297.36877435433
